STATE,STATEICP,STATEFIPS,GISJOIN,COUNTYFIPS,ALLCOUNTIES,RSG_SV1,RSG_LRA1,RSG_SV2,PO_LRA2,GR_SV1,GR_SV2,GR_LRA2,PI_SV1,PI_SV2,PI_LRA3,IP_SV3,OSU_SV1,OSU_LRA1,OSU_SV2,HCA_SV3,HFA_SV2,HFA_LRA2,HFA_SV3,HFA_LRA3,MM_LRA1
Iowa,31,19,G1900610,610,Dubuque,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900630,630,Emmet,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1900650,650,Fayette,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900670,670,Floyd,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900690,690,Franklin,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1900710,710,Fremont,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Iowa,31,19,G1900730,730,Greene,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,1,0,1
Iowa,31,19,G1900750,750,Grundy,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900770,770,Guthrie,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900790,790,Hamilton,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900810,810,Hancock,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1900830,830,Hardin,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1900850,850,Harrison,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900870,870,Henry,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1900890,890,Howard,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Iowa,31,19,G1900910,910,Humboldt,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900930,930,Ida,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1900950,950,Iowa,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Iowa,31,19,G1900970,970,Jackson,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1900990,990,Jasper,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901010,1010,Jefferson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Iowa,31,19,G1901030,1030,Johnson,0,0,0,0,1,1,1,0,0,-999,1,0,0,1,1,0,0,0,0,1
Iowa,31,19,G1901050,1050,Jones,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901070,1070,Keokuk,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901090,1090,Kossuth,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1901110,1110,Lee,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901130,1130,Linn,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1
Iowa,31,19,G1901150,1150,Louisa,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901170,1170,Lucas,0,0,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901190,1190,Lyon,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1901210,1210,Madison,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901230,1230,Mahaska,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901250,1250,Marion,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901270,1270,Marshall,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901290,1290,Mills,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1901310,1310,Mitchell,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901330,1330,Monona,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901350,1350,Monroe,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901370,1370,Montgomery,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Iowa,31,19,G1901390,1390,Muscatine,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901410,1410,O'Brien,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901430,1430,Osceola,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901450,1450,Page,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Iowa,31,19,G1901470,1470,Palo Alto,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901490,1490,Plymouth,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,1,0,1
Iowa,31,19,G1901510,1510,Pocahontas,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Iowa,31,19,G1901530,1530,Polk,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
Iowa,31,19,G1901550,1550,Pottawattamie,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901570,1570,Poweshiek,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901590,1590,Ringgold,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1901610,1610,Sac,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901630,1630,Scott,0,1,0,0,1,1,1,0,0,-999,1,0,0,1,0,0,1,0,0,1
Iowa,31,19,G1901650,1650,Shelby,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901670,1670,Sioux,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,0,0,1
Iowa,31,19,G1901690,1690,Story,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901710,1710,Tama,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901730,1730,Taylor,0,1,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901750,1750,Union,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901770,1770,Van Buren,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Iowa,31,19,G1901790,1790,Wapello,0,0,0,0,1,1,1,0,0,0,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901810,1810,Warren,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901830,1830,Washington,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901850,1850,Wayne,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Iowa,31,19,G1901870,1870,Webster,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901890,1890,Winnebago,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901910,1910,Winneshiek,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,1,0,1
Iowa,31,19,G1901930,1930,Woodbury,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
Iowa,31,19,G1901950,1950,Worth,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Iowa,31,19,G1901970,1970,Wright,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Kansas,32,20,G2000010,10,Allen,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000030,30,Anderson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2000050,50,Atchison,0,0,0,0,1,1,1,0,0,-999,-999,0,1,-999,-999,1,1,0,0,1
Kansas,32,20,G2000070,70,Barber,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Kansas,32,20,G2000090,90,Barton,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000110,110,Bourbon,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000130,130,Brown,0,0,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000150,150,Butler,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,0,1,0,1,1,1
Kansas,32,20,G2000170,170,Chase,0,1,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,1,-999,1,1
Kansas,32,20,G2000190,190,Chautauqua,0,1,0,0,1,1,1,0,0,-999,-999,0,1,-999,-999,1,0,0,0,1
Kansas,32,20,G2000210,210,Cherokee,0,1,0,0,1,1,1,1,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000230,230,Cheyenne,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,-999,1,1
Kansas,32,20,G2000250,250,Clark,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000270,270,Clay,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000290,290,Cloud,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2000310,310,Coffey,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000330,330,Comanche,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2000350,350,Cowley,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000370,370,Crawford,0,1,0,0,1,1,1,1,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000390,390,Decatur,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000410,410,Dickinson,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000430,430,Doniphan,0,1,0,1,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2000450,450,Douglas,0,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,1,1,0,0,0
Kansas,32,20,G2000470,470,Edwards,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2000490,490,Elk,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,-999,0,1
Kansas,32,20,G2000510,510,Ellis,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000530,530,Ellsworth,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000550,550,Finney,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000570,570,Ford,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000590,590,Franklin,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000610,610,Geary,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,0,1,1,0,0,1
Kansas,32,20,G2000630,630,Gove,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Kansas,32,20,G2000650,650,Graham,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,1,0
Kansas,32,20,G2000670,670,Grant,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Kansas,32,20,G2000690,690,Gray,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000710,710,Greeley,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000730,730,Greenwood,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000750,750,Hamilton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2000770,770,Harper,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000790,790,Harvey,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000810,810,Haskell,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2000830,830,Hodgeman,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000850,850,Jackson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2000870,870,Jefferson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000890,890,Jewell,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2000910,910,Johnson,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1
Kansas,32,20,G2000930,930,Kearny,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000950,950,Kingman,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2000970,970,Kiowa,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,-999,0,1
Kansas,32,20,G2000990,990,Labette,0,1,0,0,1,1,1,1,0,-999,1,0,1,-999,-999,1,1,1,0,0
Kansas,32,20,G2001010,1010,Lane,0,1,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2001030,1030,Leavenworth,0,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,1,1,0,0,1
Kansas,32,20,G2001050,1050,Lincoln,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001070,1070,Linn,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2001090,1090,Logan,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,-999,0,1
Kansas,32,20,G2001110,1110,Lyon,0,0,0,0,1,1,1,0,0,0,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001150,1150,Marion,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,1,0,1
Kansas,32,20,G2001170,1170,Marshall,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001130,1130,McPherson,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2001190,1190,Meade,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001210,1210,Miami,0,0,0,0,1,1,1,1,0,-999,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001230,1230,Mitchell,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001250,1250,Montgomery,0,1,0,1,1,1,1,0,0,-999,1,0,1,-999,0,1,1,0,0,1
Kansas,32,20,G2001270,1270,Morris,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Kansas,32,20,G2001290,1290,Morton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2001310,1310,Nemaha,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Kansas,32,20,G2001330,1330,Neosho,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,1,1
Kansas,32,20,G2001350,1350,Ness,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001370,1370,Norton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001390,1390,Osage,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001410,1410,Osborne,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2001430,1430,Ottawa,0,1,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001450,1450,Pawnee,0,1,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001470,1470,Phillips,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,1,0,1
Kansas,32,20,G2001490,1490,Pottawatomie,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2001510,1510,Pratt,0,1,0,0,1,1,1,0,0,0,-999,0,0,-999,-999,1,0,0,1,1
Kansas,32,20,G2001530,1530,Rawlins,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2001550,1550,Reno,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,0,1,1,0,0,1
Kansas,32,20,G2001570,1570,Republic,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2001590,1590,Rice,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001610,1610,Riley,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,0,1,1,0,0,1
Kansas,32,20,G2001630,1630,Rooks,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2001650,1650,Rush,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001670,1670,Russell,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,1,1
Kansas,32,20,G2001690,1690,Saline,0,0,0,0,1,1,1,1,0,-999,1,0,0,-999,0,1,1,0,0,1
Kansas,32,20,G2001710,1710,Scott,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001730,1730,Sedgwick,0,1,0,0,1,1,1,0,0,0,1,0,1,-999,0,1,0,0,0,0
Kansas,32,20,G2001750,1750,Seward,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,0,1,1,0,0,1
Kansas,32,20,G2001770,1770,Shawnee,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0
Kansas,32,20,G2001790,1790,Sheridan,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001810,1810,Sherman,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001830,1830,Smith,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2001850,1850,Stafford,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2001870,1870,Stanton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,1,1
Kansas,32,20,G2001890,1890,Stevens,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001910,1910,Sumner,0,1,0,0,1,1,1,0,0,0,1,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001930,1930,Thomas,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001950,1950,Trego,0,1,0,0,1,1,1,0,0,1,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2001970,1970,Wabaunsee,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2001990,1990,Wallace,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,0,0,0,1
Kansas,32,20,G2002010,2010,Washington,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,-999,0,1
Kansas,32,20,G2002030,2030,Wichita,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2002050,2050,Wilson,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,0,0,1
Kansas,32,20,G2002070,2070,Woodson,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,1,1,1,0,1
Kansas,32,20,G2002090,2090,Wyandotte,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1
Kentucky,51,21,G2100010,10,Adair,0,0,0,0,1,1,1,1,0,-999,-999,0,1,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100030,30,Allen,0,0,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,0,1,0,0,1
Kentucky,51,21,G2100050,50,Anderson,0,0,0,1,1,1,1,0,0,-999,1,0,1,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100070,70,Ballard,0,0,0,0,1,1,1,1,0,0,-999,0,1,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100090,90,Barren,0,0,0,0,1,1,1,1,0,1,1,0,1,-999,0,0,0,0,0,1
Kentucky,51,21,G2100110,110,Bath,0,0,0,0,1,1,1,0,0,-999,-999,0,1,-999,-999,0,1,0,0,1
Kentucky,51,21,G2100130,130,Bell,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100150,150,Boone,0,1,0,0,1,1,1,1,0,-999,1,0,0,-999,0,0,1,0,0,1
Kentucky,51,21,G2100170,170,Bourbon,0,0,0,1,1,1,1,1,0,0,-999,0,1,-999,1,0,1,0,0,1
Kentucky,51,21,G2100190,190,Boyd,0,1,0,0,1,1,1,0,0,0,1,0,0,-999,0,0,0,1,1,1
Kentucky,51,21,G2100210,210,Boyle,0,0,0,0,1,1,1,0,0,-999,1,0,1,-999,0,0,1,0,1,1
Kentucky,51,21,G2100230,230,Bracken,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,0,1,1
Kentucky,51,21,G2100250,250,Breathitt,0,0,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100270,270,Breckinridge,0,0,0,1,1,1,1,1,0,-999,1,0,0,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100290,290,Bullitt,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,1,0,1,1
Kentucky,51,21,G2100310,310,Butler,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100330,330,Caldwell,0,0,0,0,1,1,1,1,0,-999,-999,0,1,-999,-999,0,0,1,1,1
Kentucky,51,21,G2100350,350,Calloway,0,0,0,0,1,1,1,0,0,-999,1,0,1,-999,0,0,0,0,1,1
Kentucky,51,21,G2100370,370,Campbell,0,1,0,0,1,1,1,0,0,0,1,0,0,-999,1,0,1,0,0,1
Kentucky,51,21,G2100390,390,Carlisle,0,0,0,0,1,1,1,1,0,-999,-999,0,1,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100410,410,Carroll,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100430,430,Carter,0,1,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,0,1,1
Kentucky,51,21,G2100450,450,Casey,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,1,1
Kentucky,51,21,G2100470,470,Christian,0,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,0,0,0,0,1
Kentucky,51,21,G2100490,490,Clark,0,0,0,0,1,1,1,1,0,-999,1,0,1,-999,0,0,0,0,0,1
Kentucky,51,21,G2100510,510,Clay,0,0,0,0,1,1,1,0,0,-999,1,0,0,-999,-999,0,0,1,0,1
Kentucky,51,21,G2100530,530,Clinton,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,0,1
Kentucky,51,21,G2100550,550,Crittenden,0,0,0,0,1,1,1,1,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100570,570,Cumberland,0,0,0,1,1,1,1,1,0,-999,-999,0,1,-999,-999,0,1,0,0,1
Kentucky,51,21,G2100590,590,Daviess,0,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,0,1,0,0,0
Kentucky,51,21,G2100610,610,Edmonson,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,1,1,1,1
Kentucky,51,21,G2100630,630,Elliott,0,0,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100650,650,Estill,0,1,0,0,1,1,1,0,0,-999,-999,0,0,-999,-999,0,0,1,1,1
Kentucky,51,21,G2100670,670,Fayette,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0
Kentucky,51,21,G2100690,690,Fleming,0,0,0,1,1,1,1,1,0,-999,-999,0,0,-999,-999,0,0,0,1,1
Kentucky,51,21,G2100710,710,Floyd,0,1,0,0,1,1,1,1,0,0,1,0,0,-999,-999,0,0,0,0,1
Kentucky,51,21,G2100730,730,Franklin,0,0,0,0,1,1,1,1,0,0,1,0,1,-999,0,0,1,0,0,1
Kentucky,51,21,G2100750,750,Fulton,0,0,0,0,1,1,1,1,0,-999,-999,0,1,-999,-999,0,1,0,0,1
